ens_gene	Symbol	Uniq_syms	entrez	Gene_name	NTC2	NTC3	NTC4	NTC5	sgUgcg1	sgUgcg2	sgUgcg5
ENSMUSG00000026107.11	Nabp1	Nabp1	109019	nucleic acid binding protein 1	1697	1453	1598	1537	1203	1703	1617
ENSMUSG00000099413.1	Gm17767	Gm17767	100045066	predicted gene, 17767	8	2	0	18	2	4	5
ENSMUSG00000062939.11	Stat4	Stat4	20849	signal transducer and activator of transcription 4	6559	6010	5909	5991	5027	6531	6804
ENSMUSG00000101628.1	NA	ENSMUSG00000101628.1	NA	NA	19	16	13	12	12	12	26
ENSMUSG00000078291.1	Gm3940	Gm3940	100042634	ribosomal protein L23A pseudogene	75	98	101	137	75	115	98
ENSMUSG00000109599.1	NA	ENSMUSG00000109599.1	NA	NA	118	121	113	112	65	111	109
ENSMUSG00000026104.14	Stat1	Stat1	20846	signal transducer and activator of transcription 1	2193	2426	2881	2871	2184	2610	3172
ENSMUSG00000099569.1	Gm18301	Gm18301	100416883	transmembrane protein 209 pseudogene	38	27	50	45	22	50	45
ENSMUSG00000026103.14	Gls	Gls	14660	glutaminase	4715	6019	4909	5896	4149	4895	5313
ENSMUSG00000002881.14	Nab1	Nab1	17936	Ngfi-A binding protein 1	4365	4409	3467	4609	3580	5061	5283
ENSMUSG00000097833.1	Gm5976	Gm5976	546736	glyceraldehyde-3-phosphate dehydrogenase pseudogene	2	0	0	5	1	1	2
ENSMUSG00000101501.1	Rps27a-ps1	Rps27a-ps1	100042094	ribosomal protein S27A, pseudogene 1	15	1	3	7	6	4	10
ENSMUSG00000100120.1	Gm53065	Gm53065	118126071	predicted gene 53065	9	3	5	14	6	3	10
ENSMUSG00000099878.1	Gm28178	Gm28178	102634661	predicted gene 28178	3	2	11	25	0	12	6
ENSMUSG00000100007.1	NA	ENSMUSG00000100007.1	NA	NA	7	4	1	3	0	5	1
ENSMUSG00000043015.15	Nemp2	Nemp2	227094	nuclear envelope integral membrane protein 2	1409	1052	1203	1433	923	1461	1343
ENSMUSG00000103630.1	NA	ENSMUSG00000103630.1	NA	NA	13	60	8	24	9	45	5
ENSMUSG00000041439.15	Mfsd6	Mfsd6	98682	major facilitator superfamily domain containing 6	1002	1263	992	1181	933	1256	1448
ENSMUSG00000100302.1	NA	ENSMUSG00000100302.1	NA	NA	8	2	3	5	4	11	1
ENSMUSG00000026102.9	Inpp1	Inpp1	16329	inositol polyphosphate-1-phosphatase	2556	2747	2587	3012	1905	2549	3109
ENSMUSG00000041426.12	Hibch	Hibch	227095	3-hydroxyisobutyryl-Coenzyme A hydrolase	698	552	564	646	405	677	630
ENSMUSG00000089802.1	Gm16107	Gm16107	100418317	heat shock protein 90, alpha (cytosolic), class A member 1 pseudogene	1	1	6	6	3	0	2
ENSMUSG00000043629.12	1700019D03Rik	1700019D03Rik	67080	RIKEN cDNA 1700019D03 gene	4	8	9	11	9	10	14
ENSMUSG00000060715.9	1700019A02Rik	1700019A02Rik	69397	RIKEN cDNA 1700019A02 gene	7	8	3	15	5	6	9
ENSMUSG00000026098.13	Pms1	Pms1	227099	PMS1 homolog 1, mismatch repair system component	1058	829	814	924	767	1096	1099
ENSMUSG00000026097.9	Ormdl1	Ormdl1	227102	ORM1-like 1 (S. cerevisiae)	1169	1147	919	1115	923	965	1075
ENSMUSG00000026096.14	Osgepl1	Osgepl1	72085	O-sialoglycoprotein endopeptidase-like 1	364	254	237	279	218	312	346
ENSMUSG00000099913.1	NA	ENSMUSG00000099913.1	NA	NA	6	8	8	4	2	8	1
ENSMUSG00000026095.15	Asnsd1	Asnsd1	70396	asparagine synthetase domain containing 1	312	215	221	223	160	271	314
ENSMUSG00000026094.14	Stk17b	Stk17b	98267	serine/threonine kinase 17b (apoptosis-inducing)	15487	15076	13043	15261	10493	15317	15164
ENSMUSG00000102405.1	NA	ENSMUSG00000102405.1	NA	NA	7	131	0	3	12	33	2
ENSMUSG00000042807.15	Hecw2	Hecw2	329152	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2	23	44	16	3	8	43	10
ENSMUSG00000025983.11	Ccdc150	Ccdc150	78016	coiled-coil domain containing 150	3	2	0	4	2	4	8
ENSMUSG00000041303.7	Gtf3c3	Gtf3c3	98488	general transcription factor IIIC, polypeptide 3	828	601	739	891	511	922	911
ENSMUSG00000073678.4	Pgap1	Pgap1	241062	post-GPI attachment to proteins 1	324	502	302	393	286	304	362
ENSMUSG00000104136.1	NA	ENSMUSG00000104136.1	NA	NA	37	57	31	52	23	25	19
ENSMUSG00000052331.14	Ankrd44	Ankrd44	329154	ankyrin repeat domain 44	10072	12957	10206	12501	8819	11787	12077
ENSMUSG00000101674.6	NA	ENSMUSG00000101674.6	NA	NA	226	353	255	262	189	256	226
ENSMUSG00000102503.1	NA	ENSMUSG00000102503.1	NA	NA	424	645	468	498	300	486	418
ENSMUSG00000089245.1	NA	ENSMUSG00000089245.1	NA	NA	19	22	7	10	16	12	16
ENSMUSG00000102642.1	NA	ENSMUSG00000102642.1	NA	NA	477	560	495	505	423	438	578
ENSMUSG00000025982.13	Sf3b1	Sf3b1	81898	splicing factor 3b, subunit 1	21943	21383	19443	22467	15930	21410	23294
ENSMUSG00000103030.1	NA	ENSMUSG00000103030.1	NA	NA	0	15	0	1	0	9	0
ENSMUSG00000025981.13	Coq10b	Coq10b	67876	coenzyme Q10B	372	440	346	399	285	405	313
ENSMUSG00000101122.1	Gm17971	Gm17971	100416214	ribosomal protein S2 pseudogene	30	59	38	33	45	42	44
ENSMUSG00000025980.14	Hspd1	Hspd1	15510	heat shock protein 1 (chaperonin)	4907	5689	4036	4666	5034	4560	5425
ENSMUSG00000073676.4	Hspe1	Hspe1	15528	heat shock protein 1 (chaperonin 10)	3505	2607	2344	2480	1889	2266	2583
ENSMUSG00000089670.1	Gm16581	Gm16581	100417585	serine/arginine repetitive matrix 2 pseudogene	0	1	2	2	4	5	6
ENSMUSG00000025979.13	Mob4	Mob4	19070	MOB family member 4, phocein	3032	2861	2424	2651	2049	2742	2795
ENSMUSG00000061863.6	NA	ENSMUSG00000061863.6	NA	NA	7	2	0	2	3	3	1
ENSMUSG00000025978.14	Rftn2	Rftn2	74013	raftlin family member 2	54	45	53	40	21	57	38
ENSMUSG00000046994.9	Mars2	Mars2	212679	methionine-tRNA synthetase 2 (mitochondrial)	521	509	439	533	373	547	605
ENSMUSG00000025977.15	Boll	Boll	75388	boule homolog, RNA binding protein	20	13	21	14	17	14	19
ENSMUSG00000100215.1	Gm8292	Gm8292	666793	predicted gene 8292	5	3	3	5	3	4	5
ENSMUSG00000038349.10	Plcl1	Plcl1	227120	phospholipase C-like 1	36	63	27	49	39	50	40
ENSMUSG00000102145.1	NA	ENSMUSG00000102145.1	NA	NA	120	99	79	119	62	100	96
ENSMUSG00000097519.2	4930558J18Rik	4930558J18Rik	75323	RIKEN cDNA 4930558J18 gene	5	3	3	1	4	2	5
ENSMUSG00000038323.3	1700066M21Rik	1700066M21Rik	73467	RIKEN cDNA 1700066M21 gene	173	216	173	254	189	195	277
ENSMUSG00000048495.16	Tyw5	Tyw5	68736	tRNA-yW synthesizing protein 5	334	348	281	271	238	364	376
ENSMUSG00000025971.6	Maip1	Maip1	68115	matrix AAA peptidase interacting protein 1	318	246	253	288	180	289	265
ENSMUSG00000038305.15	Spats2l	Spats2l	67198	spermatogenesis associated, serine-rich 2-like	5	2	6	0	0	1	4
ENSMUSG00000054770.16	Kctd18	Kctd18	51960	potassium channel tetramerisation domain containing 18	1172	1000	1078	1391	771	1369	1476
ENSMUSG00000026039.9	Sgo2a	Sgo2a	68549	shugoshin 2A	17	27	56	34	32	40	36
ENSMUSG00000079554.2	Aox2	Aox2	213043	aldehyde oxidase 2	4	2	12	2	2	9	4
ENSMUSG00000103839.1	NA	ENSMUSG00000103839.1	NA	NA	41	20	27	57	11	15	31
ENSMUSG00000051223.14	Bzw1	Bzw1	66882	basic leucine zipper and W2 domains 1	20261	18467	14847	18138	16770	20087	23280
ENSMUSG00000026034.17	Clk1	Clk1	12747	CDC-like kinase 1	7124	9223	6048	7740	5955	8110	8088
ENSMUSG00000026035.15	Ppil3	Ppil3	70225	peptidylprolyl isomerase (cyclophilin)-like 3	604	480	537	580	393	506	666
ENSMUSG00000026036.17	Nif3l1	Nif3l1	65102	Ngg1 interacting factor 3-like 1 (S. pombe)	1114	849	795	945	701	1143	1158
ENSMUSG00000026037.14	Orc2	Orc2	18393	origin recognition complex, subunit 2	718	573	556	668	452	664	727
ENSMUSG00000094245.1	NA	ENSMUSG00000094245.1	NA	NA	6	5	7	1	4	5	5
ENSMUSG00000085054.2	NA	ENSMUSG00000085054.2	NA	NA	22	22	36	40	24	23	30
ENSMUSG00000038174.14	Hycc2	Hycc2	213056	hyccin PI4KA lipid kinase complex subunit 2	510	673	532	621	426	598	518
ENSMUSG00000026032.8	Ndufb3	Ndufb3	66495	NADH:ubiquinone oxidoreductase subunit B3	2993	2149	2509	2591	1764	2541	2835
ENSMUSG00000059647.5	NA	ENSMUSG00000059647.5	NA	NA	17	22	15	18	17	10	14
ENSMUSG00000047528.13	Flacc1	Flacc1	108812	flagellum associated containing coiled-coil domains 1	3	2	2	4	4	4	6
ENSMUSG00000102059.1	NA	ENSMUSG00000102059.1	NA	NA	375	219	384	368	177	341	452
ENSMUSG00000026031.15	Cflar	Cflar	12633	CASP8 and FADD-like apoptosis regulator	3550	4048	3374	4041	3127	3726	4264
ENSMUSG00000026029.14	Casp8	Casp8	12370	caspase 8	5302	4172	4534	4906	3902	5824	6125
ENSMUSG00000102719.1	NA	ENSMUSG00000102719.1	NA	NA	443	318	421	414	234	341	415
ENSMUSG00000099719.1	NA	ENSMUSG00000099719.1	NA	NA	31	15	12	7	9	12	4
ENSMUSG00000026028.12	Trak2	Trak2	70827	trafficking protein, kinesin binding 2	2032	2274	1825	2404	1692	2109	2090
ENSMUSG00000026027.13	Stradb	Stradb	227154	STE20-related kinase adaptor beta	603	540	508	568	522	684	801
ENSMUSG00000038079.14	Tmem237	Tmem237	381259	transmembrane protein 237	296	249	307	310	267	347	451
ENSMUSG00000097573.2	NA	ENSMUSG00000097573.2	NA	NA	6	1	2	7	4	3	1
ENSMUSG00000079550.9	Mpp4	Mpp4	227157	membrane protein, palmitoylated 4 (MAGUK p55 subfamily member 4)	5	4	3	9	3	7	3
ENSMUSG00000101586.1	NA	ENSMUSG00000101586.1	NA	NA	4	6	6	9	5	8	4
ENSMUSG00000026024.14	Als2	Als2	74018	alsin Rho guanine nucleotide exchange factor	505	536	465	454	404	460	468
ENSMUSG00000041075.8	Fzd7	Fzd7	14369	frizzled class receptor 7	12	2	1	2	0	0	2
ENSMUSG00000026021.15	Sumo1	Sumo1	22218	small ubiquitin-like modifier 1	10116	6760	6435	7400	6747	8923	10521
ENSMUSG00000103821.1	NA	ENSMUSG00000103821.1	NA	NA	23	36	35	30	19	39	34
ENSMUSG00000026020.9	Nop58	Nop58	55989	NOP58 ribonucleoprotein	1644	1201	1307	1546	956	1363	1195
ENSMUSG00000077345.1	NA	ENSMUSG00000077345.1	NA	NA	3	1	2	5	0	0	0
ENSMUSG00000089512.3	Gm26287	Gm26287	115487683	predicted gene, 26287	0	1	4	4	1	4	3
ENSMUSG00000089093.3	NA	ENSMUSG00000089093.3	NA	NA	10	0	4	0	0	5	0
ENSMUSG00000067336.6	Bmpr2	Bmpr2	12168	bone morphogenetic protein receptor type 2	91	136	128	127	106	84	81
ENSMUSG00000041040.12	Fam117b	Fam117b	72750	family with sequence similarity 117, member B	2175	2682	2052	2650	2246	2350	2229
ENSMUSG00000103696.1	NA	ENSMUSG00000103696.1	NA	NA	149	360	180	227	195	267	151
ENSMUSG00000100901.1	Gm18829	Gm18829	100417792	arginyl-tRNA synthetase 2, mitochondrial pseudogene	13	33	9	29	23	18	16
ENSMUSG00000026018.12	Ica1l	Ica1l	70375	islet cell autoantigen 1-like	13	37	16	26	20	40	25
ENSMUSG00000026019.15	Wdr12	Wdr12	57750	WD repeat domain 12	927	822	628	790	734	894	1004
ENSMUSG00000026017.13	Carf	Carf	241066	calcium response factor	259	191	305	297	193	294	347
ENSMUSG00000082609.1	Gm15464	Gm15464	100504573	predicted gene 15464	27	15	18	16	8	13	49
ENSMUSG00000073664.11	Nbeal1	Nbeal1	269198	neurobeachin like 1	663	814	717	835	547	777	703
ENSMUSG00000049439.13	Cyp20a1	Cyp20a1	77951	cytochrome P450, family 20, subfamily a, polypeptide 1	481	435	452	457	307	441	454
ENSMUSG00000103822.1	NA	ENSMUSG00000103822.1	NA	NA	49	33	33	47	31	51	36
ENSMUSG00000026782.15	Abi2	Abi2	329165	abl interactor 2	821	1099	806	981	665	967	970
ENSMUSG00000026014.15	Raph1	Raph1	77300	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1	1255	1465	1192	1380	975	1241	1301
ENSMUSG00000081562.1	NA	ENSMUSG00000081562.1	NA	NA	22	12	17	16	13	24	20
ENSMUSG00000084400.1	NA	ENSMUSG00000084400.1	NA	NA	0	3	4	4	4	0	5
ENSMUSG00000101188.1	NA	ENSMUSG00000101188.1	NA	NA	95	98	79	112	69	73	83
ENSMUSG00000026012.2	Cd28	Cd28	12487	CD28 antigen	8168	11595	7810	9548	6687	8503	8926
ENSMUSG00000086795.1	NA	ENSMUSG00000086795.1	NA	NA	14	42	8	26	16	44	29
ENSMUSG00000085965.1	NA	ENSMUSG00000085965.1	NA	NA	28	15	29	35	20	19	21
ENSMUSG00000104069.1	NA	ENSMUSG00000104069.1	NA	NA	224	359	186	225	182	266	233
ENSMUSG00000083118.1	NA	ENSMUSG00000083118.1	NA	NA	7	4	4	8	1	14	0
ENSMUSG00000083355.1	NA	ENSMUSG00000083355.1	NA	NA	5	10	4	1	0	5	6
ENSMUSG00000026011.13	Ctla4	Ctla4	12477	cytotoxic T-lymphocyte-associated protein 4	359	653	425	253	198	414	241
ENSMUSG00000081382.1	Rpl18-ps1	Rpl18-ps1	667100	ribosomal protein L18, pseudogene 1	779	479	433	566	390	538	698
ENSMUSG00000026009.14	Icos	Icos	54167	inducible T cell co-stimulator	2981	3527	2872	3230	2704	2989	3384
ENSMUSG00000102561.1	NA	ENSMUSG00000102561.1	NA	NA	30	51	58	53	38	47	68
ENSMUSG00000052062.14	Pard3b	Pard3b	72823	par-3 family cell polarity regulator beta	10	8	6	13	14	2	3
ENSMUSG00000100750.1	NA	ENSMUSG00000100750.1	NA	NA	4	1	2	1	1	3	3
ENSMUSG00000084333.1	Gm11599	Gm11599	108167598	40S ribosomal protein S2-like	61	50	36	56	33	29	39
ENSMUSG00000025969.15	Nrp2	Nrp2	18187	neuropilin 2	64	65	132	95	60	67	101
ENSMUSG00000103032.1	NA	ENSMUSG00000103032.1	NA	NA	2	8	9	3	9	8	11
ENSMUSG00000100426.1	NA	ENSMUSG00000100426.1	NA	NA	496	416	606	547	384	566	560
ENSMUSG00000040865.15	Ino80d	Ino80d	227195	INO80 complex subunit D	1654	2306	1972	2171	1537	1887	1974
ENSMUSG00000081429.1	NA	ENSMUSG00000081429.1	NA	NA	5	9	10	15	7	10	11
ENSMUSG00000084799.7	Ino80dos	Ino80dos	100380944	INO80 complex subunit D, opposite strand	294	207	289	301	231	206	333
ENSMUSG00000101599.1	NA	ENSMUSG00000101599.1	NA	NA	475	354	577	599	470	484	609
ENSMUSG00000025968.16	Ndufs1	Ndufs1	227197	NADH:ubiquinone oxidoreductase core subunit S1	2803	2069	2215	2455	1658	2613	2766
ENSMUSG00000025967.16	Eef1b2	Eef1b2	55949	eukaryotic translation elongation factor 1 beta 2	12358	7978	8023	9380	6419	8470	9818
ENSMUSG00000064602.1	Snora41	Snora41	100217464	small nucleolar RNA, H/ACA box 41	7	9	8	11	8	14	8
ENSMUSG00000027520.15	Zdbf2	Zdbf2	73884	zinc finger, DBF-type containing 2	21	3	0	0	2	0	0
ENSMUSG00000081643.1	NA	ENSMUSG00000081643.1	NA	NA	0	5	7	2	2	4	4
ENSMUSG00000025964.15	Adam23	Adam23	23792	a disintegrin and metallopeptidase domain 23	6	2	0	0	1	1	0
ENSMUSG00000025962.15	Fastkd2	Fastkd2	75619	FAST kinase domains 2	579	436	501	477	367	577	546
ENSMUSG00000025959.13	Klf7	Klf7	93691	Kruppel-like transcription factor 7 (ubiquitous)	1282	878	1090	1201	667	1307	1308
ENSMUSG00000086836.1	NA	ENSMUSG00000086836.1	NA	NA	0	0	3	1	2	2	3
ENSMUSG00000025958.14	Creb1	Creb1	12912	cAMP responsive element binding protein 1	2781	3476	3186	3378	2673	3330	3663
ENSMUSG00000025956.10	Mettl21a	Mettl21a	67099	methyltransferase 21A, HSPA lysine	703	569	565	737	507	694	730
ENSMUSG00000101832.1	NA	ENSMUSG00000101832.1	NA	NA	5	1	7	5	0	2	2
ENSMUSG00000087213.2	2810408I11Rik	2810408I11Rik	69941	RIKEN cDNA 2810408I11 gene	19	9	7	1	1	8	8
ENSMUSG00000070871.10	Ccnyl1	Ccnyl1	227210	cyclin Y-like 1	93	88	108	64	77	82	121
ENSMUSG00000045005.9	Fzd5	Fzd5	14367	frizzled class receptor 5	118	172	124	133	124	128	136
ENSMUSG00000051344.13	Plekhm3	Plekhm3	241075	pleckstrin homology domain containing, family M, member 3	714	843	806	912	672	1006	1045
ENSMUSG00000097264.1	Rpl31-ps24	Rpl31-ps24	667245	ribosomal protein L31, pseudogene 24	5	1	2	3	3	0	3
ENSMUSG00000084416.3	Rpl10a-ps1	Rpl10a-ps1	100043141	ribosomal protein L10A, pseudogene 1	736	551	506	622	403	414	566
ENSMUSG00000025950.16	Idh1	Idh1	15926	isocitrate dehydrogenase 1 (NADP+), soluble	541	535	399	471	763	519	736
ENSMUSG00000025949.16	Pikfyve	Pikfyve	18711	phosphoinositide kinase, FYVE type zinc finger containing	746	860	835	862	645	832	959
ENSMUSG00000083289.1	Gm8812	Gm8812	667786	predicted gene 8812	0	5	0	0	1	5	2
ENSMUSG00000015222.18	Map2	Map2	17756	microtubule-associated protein 2	0	6	1	3	3	1	0
ENSMUSG00000026005.15	Rpe	Rpe	66646	ribulose-5-phosphate-3-epimerase	1416	1356	1236	1254	1239	1134	1477
ENSMUSG00000026004.15	Kansl1l	Kansl1l	68691	KAT8 regulatory NSL complex subunit 1-like	374	446	337	415	318	347	383
ENSMUSG00000102559.1	NA	ENSMUSG00000102559.1	NA	NA	118	79	84	81	67	68	88
ENSMUSG00000102374.1	NA	ENSMUSG00000102374.1	NA	NA	39	19	40	66	26	33	47
ENSMUSG00000102776.1	NA	ENSMUSG00000102776.1	NA	NA	108	60	94	135	42	103	128
ENSMUSG00000082057.1	Gm15789	Gm15789	100417476	heat shock protein 1 (chaperonin) pseudogene	21	13	29	17	8	21	13
ENSMUSG00000103706.1	NA	ENSMUSG00000103706.1	NA	NA	53	33	40	46	52	70	70
ENSMUSG00000103756.1	NA	ENSMUSG00000103756.1	NA	NA	15	5	12	17	1	2	8
ENSMUSG00000103382.1	NA	ENSMUSG00000103382.1	NA	NA	14	3	8	6	6	14	6
ENSMUSG00000103553.1	NA	ENSMUSG00000103553.1	NA	NA	18	16	7	5	2	8	16
ENSMUSG00000026003.5	Acadl	Acadl	11363	acyl-Coenzyme A dehydrogenase, long-chain	1407	1248	1297	1471	1081	1397	1603
ENSMUSG00000082769.3	Gm15793	Gm15793	102640707	predicted gene 15793	4	0	1	4	0	2	2
ENSMUSG00000094191.1	Rpl31-ps14	Rpl31-ps14	100043192	ribosomal protein L31, pseudogene 14	27	31	15	7	14	21	30
ENSMUSG00000026000.16	Lancl1	Lancl1	14768	LanC (bacterial lantibiotic synthetase component C)-like 1	1021	793	719	966	641	876	1076
ENSMUSG00000025997.13	Ikzf2	Ikzf2	22779	IKAROS family zinc finger 2	84	97	120	99	83	82	110
ENSMUSG00000099954.1	NA	ENSMUSG00000099954.1	NA	NA	2	9	0	0	8	9	5
ENSMUSG00000026196.7	Bard1	Bard1	12021	BRCA1 associated RING domain 1	60	61	99	72	66	66	42
ENSMUSG00000026192.13	Atic	Atic	108147	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase	686	730	639	785	610	604	904
ENSMUSG00000026193.15	Fn1	Fn1	14268	fibronectin 1	4	12	69	6	127	1	106
ENSMUSG00000101834.1	NA	ENSMUSG00000101834.1	NA	NA	1	1	4	2	1	1	4
ENSMUSG00000100319.1	NA	ENSMUSG00000100319.1	NA	NA	2	2	1	1	1	2	1
ENSMUSG00000101496.1	Gm8885	Gm8885	667937	ribosomal protein L15 pseudogene	7	2	3	4	2	3	7
ENSMUSG00000094655.1	NA	ENSMUSG00000094655.1	NA	NA	23	11	6	31	5	12	10
ENSMUSG00000093956.1	NA	ENSMUSG00000093956.1	NA	NA	0	6	1	0	0	3	0
ENSMUSG00000093843.1	NA	ENSMUSG00000093843.1	NA	NA	3	0	4	3	1	1	1
ENSMUSG00000026189.13	Pecr	Pecr	111175	peroxisomal trans-2-enoyl-CoA reductase	31	12	39	27	22	22	60
ENSMUSG00000026187.9	Xrcc5	Xrcc5	22596	X-ray repair complementing defective repair in Chinese hamster cells 5	659	488	555	633	406	610	701
ENSMUSG00000085812.1	Gm15843	Gm15843	100416317	ribosomal protein L17 pseudogene	6	2	0	5	4	10	1
ENSMUSG00000039354.16	Smarcal1	Smarcal1	54380	SWI/SNF related matrix associated, actin dependent regulator of chromatin, subfamily a-like 1	414	352	344	380	269	411	502
ENSMUSG00000039342.5	Ankar	Ankar	319695	ankyrin and armadillo repeat containing	2	0	0	8	0	0	0
ENSMUSG00000046330.10	Rpl37a	Rpl37a	19981	ribosomal protein L37a	20747	15847	15898	18149	12880	16010	17609
ENSMUSG00000055322.15	Tns1	Tns1	21961	tensin 1	106	75	96	137	67	75	102
ENSMUSG00000006304.14	Arpc2	Arpc2	76709	actin related protein 2/3 complex, subunit 2	28158	23391	23055	26237	19623	28471	32811
ENSMUSG00000064272.3	Gpbar1	Gpbar1	227289	G protein-coupled bile acid receptor 1	5	19	2	2	0	14	0
ENSMUSG00000006299.13	Aamp	Aamp	227290	angio-associated migratory protein	4955	4376	4134	5098	3781	5439	5858
ENSMUSG00000026179.14	Pnkd	Pnkd	56695	paroxysmal nonkinesiogenic dyskinesia	1158	879	798	1040	818	990	1318
ENSMUSG00000103013.1	NA	ENSMUSG00000103013.1	NA	NA	21	17	16	25	21	21	21
ENSMUSG00000006301.17	Tmbim1	Tmbim1	69660	transmembrane BAX inhibitor motif containing 1	544	395	421	510	373	540	567
ENSMUSG00000103403.1	NA	ENSMUSG00000103403.1	NA	NA	18	8	20	18	10	9	12
ENSMUSG00000073650.8	Catip	Catip	241112	ciliogenesis associated TTC17 interacting protein	6	5	2	12	6	5	4
ENSMUSG00000026177.11	Slc11a1	Slc11a1	18173	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1	98	25	5	22	43	11	45
ENSMUSG00000026176.13	Ctdsp1	Ctdsp1	227292	CTD small phosphatase 1	1703	1543	1415	1913	1444	1670	2106
ENSMUSG00000065468.1	Mir26b	Mir26b	387219	microRNA 26b	66	75	54	76	72	73	127
ENSMUSG00000026175.12	Vil1	Vil1	22349	villin 1	9	12	7	2	4	4	2
ENSMUSG00000033364.13	Usp37	Usp37	319651	ubiquitin specific peptidase 37	2268	2151	1833	2101	1805	2412	2770
ENSMUSG00000103227.1	NA	ENSMUSG00000103227.1	NA	NA	42	30	39	54	17	40	27
ENSMUSG00000026174.9	Cnot9	Cnot9	58184	CCR4-NOT transcription complex, subunit 9	2449	2060	1955	2423	1966	2902	3431
ENSMUSG00000026173.15	Plcd4	Plcd4	18802	phospholipase C, delta 4	27	19	20	9	5	20	18
ENSMUSG00000026135.17	Zfp142	Zfp142	77264	zinc finger protein 142	600	1082	741	876	541	715	689
ENSMUSG00000093155.1	NA	ENSMUSG00000093155.1	NA	NA	2	6	3	4	2	1	1
ENSMUSG00000026172.12	Bcs1l	Bcs1l	66821	BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone	387	269	312	372	260	356	500
ENSMUSG00000026171.12	Rnf25	Rnf25	57751	ring finger protein 25	809	674	606	731	613	909	935
ENSMUSG00000033276.18	Stk36	Stk36	269209	serine/threonine kinase 36	0	9	2	0	0	0	5
ENSMUSG00000033257.14	Ttll4	Ttll4	67534	tubulin tyrosine ligase-like family, member 4	1057	1179	942	1129	980	937	1144
ENSMUSG00000026170.6	Cyp27a1	Cyp27a1	104086	cytochrome P450, family 27, subfamily a, polypeptide 1	0	0	0	3	10	2	6
ENSMUSG00000026167.14	Wnt10a	Wnt10a	22409	wingless-type MMTV integration site family, member 10A	6	1	1	5	18	4	19
ENSMUSG00000103145.1	NA	ENSMUSG00000103145.1	NA	NA	4	0	0	7	0	2	0
ENSMUSG00000026162.7	Nhej1	Nhej1	75570	non-homologous end joining factor 1	100	74	123	113	73	95	105
ENSMUSG00000026205.8	Slc23a3	Slc23a3	22626	solute carrier family 23 (nucleobase transporters), member 3	9	13	11	4	8	12	9
ENSMUSG00000033159.14	Cnppd1	Cnppd1	69171	cyclin Pas1/PHO80 domain containing 1	4868	4555	4059	5064	3831	5251	6186
ENSMUSG00000049339.16	Retreg2	Retreg2	227298	reticulophagy regulator family member 2	1981	1822	1503	2000	1426	1945	2365
ENSMUSG00000026197.12	Zfand2b	Zfand2b	68818	zinc finger, AN1 type domain 2B	1563	1293	1108	1343	1104	1648	1807
ENSMUSG00000026198.15	Abcb6	Abcb6	74104	ATP-binding cassette, sub-family B member 6	1	1	4	2	4	5	9
ENSMUSG00000033124.16	Atg9a	Atg9a	245860	autophagy related 9A	261	362	257	293	328	406	349
ENSMUSG00000026199.17	Ankzf1	Ankzf1	52231	ankyrin repeat and zinc finger domain containing 1	736	695	757	939	518	806	912
ENSMUSG00000026200.13	Glb1l	Glb1l	74577	galactosidase, beta 1-like	243	140	199	213	110	193	248
ENSMUSG00000026201.12	Stk16	Stk16	20872	serine/threonine kinase 16	1887	1736	1719	1843	1613	2087	2422
ENSMUSG00000026202.13	Tuba4a	Tuba4a	22145	tubulin, alpha 4A	1452	1285	1353	1666	1040	1481	1533
ENSMUSG00000026203.16	Dnajb2	Dnajb2	56812	DnaJ heat shock protein family (Hsp40) member B2	250	258	203	253	208	176	213
ENSMUSG00000026209.15	Dnpep	Dnpep	13437	aspartyl aminopeptidase	1821	1343	1629	1643	1281	1939	2212
ENSMUSG00000026207.16	Speg	Speg	11790	SPEG complex locus	7	6	0	2	2	10	10
ENSMUSG00000033021.16	Gmppa	Gmppa	69080	GDP-mannose pyrophosphorylase A	1322	1163	1266	1380	892	1370	1498
ENSMUSG00000033007.15	Asic4	Asic4	241118	acid-sensing ion channel family member 4	1	1	1	4	0	5	0
ENSMUSG00000032997.16	Chpf	Chpf	74241	chondroitin polymerizing factor	999	810	717	884	680	986	1023
ENSMUSG00000026211.17	Obsl1	Obsl1	98733	obscurin-like 1	2	6	1	5	3	23	9
ENSMUSG00000051703.14	Tmem198	Tmem198	319998	transmembrane protein 198	106	137	116	103	79	114	127
ENSMUSG00000032968.4	Inha	Inha	16322	inhibin alpha	0	2	0	7	2	0	0
ENSMUSG00000026213.15	Stk11ip	Stk11ip	71728	serine/threonine kinase 11 interacting protein	1093	1006	1094	1188	755	1145	1362
ENSMUSG00000082012.1	Gm5257	Gm5257	383531	ribosomal protein L7A pseudogene	8	2	4	2	1	3	2
ENSMUSG00000100534.1	NA	ENSMUSG00000100534.1	NA	NA	2	3	4	7	0	4	3
ENSMUSG00000032908.9	Sgpp2	Sgpp2	433323	sphingosine-1-phosphate phosphatase 2	26	16	25	24	12	34	21
ENSMUSG00000026245.16	Farsb	Farsb	23874	phenylalanyl-tRNA synthetase, beta subunit	1308	966	1193	1387	848	1112	1419
